Reading_Key,Timestamp,Device_ID,Home_ID,Watts,Volts,Amps
422,2024-01-01 07:01:00,D003,H007,2.14,224.18,0.01
423,2024-01-01 07:02:00,D010,H002,10.13,233.83,0.043
424,2024-01-01 07:03:00,D008,H007,9.8,224.15,0.044
425,2024-01-01 07:04:00,D004,H009,5.8,230.44,0.025
426,2024-01-01 07:05:00,D010,H008,3.39,224.85,0.015
427,2024-01-01 07:06:00,D010,H008,8.79,231.14,0.038
428,2024-01-01 07:07:00,D004,H007,2.84,229.55,0.012
429,2024-01-01 07:08:00,D007,H010,5.19,236.04,0.022
430,2024-01-01 07:09:00,D004,H007,4.45,228.51,0.019
431,2024-01-01 07:10:00,D002,H007,6.38,229.81,0.028
432,2024-01-01 07:11:00,D001,H008,174.25,225.66,0.772
433,2024-01-01 07:12:00,D003,H006,4.54,227.04,0.02
434,2024-01-01 07:13:00,D003,H005,1.67,225.69,0.007
435,2024-01-01 07:14:00,D004,H008,5.12,226.5,0.023
436,2024-01-01 07:15:00,D002,H007,7.52,235.41,0.032
437,2024-01-01 07:16:00,D010,H008,2188.4,224.49,9.748
438,2024-01-01 07:17:00,D001,H001,139.83,226.25,0.618
439,2024-01-01 07:18:00,D006,H005,7.18,224.61,0.032
440,2024-01-01 07:19:00,D005,H004,10.35,230.96,0.045
441,2024-01-01 07:20:00,D004,H008,1.74,227.21,0.008
442,2024-01-01 07:21:00,D004,H008,7.92,231.06,0.034
443,2024-01-01 07:22:00,D009,H005,6.53,239.64,0.027
444,2024-01-01 07:23:00,D003,H004,5.68,225.1,0.025
445,2024-01-01 07:24:00,D001,H001,96.12,231.27,0.416
446,2024-01-01 07:25:00,D009,H003,12.08,231.62,0.052
447,2024-01-01 07:26:00,D009,H006,9.45,230.12,0.041
448,2024-01-01 07:27:00,D003,H010,5.86,227.14,0.026
449,2024-01-01 07:28:00,D005,H002,6.86,232.71,0.029
450,2024-01-01 07:29:00,D001,H006,8.16,228.26,0.036
451,2024-01-01 07:30:00,D001,H008,142.79,220.65,0.647
452,2024-01-01 07:31:00,D008,H010,0.51,221.11,0.002
453,2024-01-01 07:32:00,D004,H004,5.53,225.01,0.025
454,2024-01-01 07:33:00,D007,H001,5.4,232.55,0.023
455,2024-01-01 07:34:00,D009,H005,10.47,228.39,0.046
456,2024-01-01 07:35:00,D002,H010,6.66,225.51,0.03
457,2024-01-01 07:36:00,D001,H007,29.91,227.52,0.131
458,2024-01-01 07:37:00,D001,H007,195.76,235.73,0.83
459,2024-01-01 07:38:00,D008,H010,9.26,225.61,0.041
460,2024-01-01 07:39:00,D009,H001,13.09,225.57,0.058
461,2024-01-01 07:40:00,D005,H003,6.37,233.59,0.027
462,2024-01-01 07:41:00,D004,H002,7.93,228.35,0.035
463,2024-01-01 07:42:00,D006,H006,0.84,235.8,0.004
464,2024-01-01 07:43:00,D009,H010,9.97,224.88,0.044
465,2024-01-01 07:44:00,D007,H001,2.19,225.33,0.01
466,2024-01-01 07:45:00,D002,H002,9.72,237.38,0.041
467,2024-01-01 07:46:00,D008,H004,3.07,227.4,0.014
468,2024-01-01 07:47:00,D001,H010,209.35,224.08,0.934
469,2024-01-01 07:48:00,D002,H009,3.99,237.38,0.017
470,2024-01-01 07:49:00,D006,H005,5.11,232.24,0.022
471,2024-01-01 07:50:00,D002,H007,8.06,229.16,0.035
472,2024-01-01 07:51:00,D008,H002,1.41,226.38,0.006
473,2024-01-01 07:52:00,D004,H002,6.04,223.85,0.027
474,2024-01-01 07:53:00,D003,H006,4.36,231.37,0.019
475,2024-01-01 07:54:00,D010,H001,1637.58,228.49,7.167
476,2024-01-01 07:55:00,D001,H005,96.46,237.14,0.407
477,2024-01-01 07:56:00,D007,H006,3.98,225.55,0.018
478,2024-01-01 07:57:00,D001,H003,205.8,225.16,0.914
479,2024-01-01 07:58:00,D008,H001,4.47,230.48,0.019
480,2024-01-01 07:59:00,D002,H006,9.42,231.68,0.041
481,2024-01-01 08:00:00,D001,H009,155.1,226.74,0.684
482,2024-01-01 08:01:00,D007,H002,5.56,226.07,0.025
483,2024-01-01 08:02:00,D008,H006,3.7,228.91,0.016
484,2024-01-01 08:03:00,D007,H010,2.24,229.63,0.01
485,2024-01-01 08:04:00,D001,H009,10.72,232.14,0.046
486,2024-01-01 08:05:00,D003,H009,7.0,237.06,0.03
487,2024-01-01 08:06:00,D005,H009,10.95,231.03,0.047
488,2024-01-01 08:07:00,D003,H006,6.12,231.21,0.026
489,2024-01-01 08:08:00,D008,H007,8.01,227.93,0.035
490,2024-01-01 08:09:00,D001,H010,207.02,228.34,0.907
491,2024-01-01 08:10:00,D006,H010,1.79,230.82,0.008
492,2024-01-01 08:11:00,D010,H008,11.52,229.54,0.05
493,2024-01-01 08:12:00,D009,H001,10.81,234.04,0.046
494,2024-01-01 08:13:00,D002,H009,4.44,229.46,0.019
495,2024-01-01 08:14:00,D001,H009,106.67,235.81,0.452
496,2024-01-01 08:15:00,D010,H009,6.6,232.56,0.028
497,2024-01-01 08:16:00,D009,H009,9.22,231.96,0.04
498,2024-01-01 08:17:00,D009,H005,13.88,229.38,0.061
499,2024-01-01 08:18:00,D004,H009,5.87,229.18,0.026
500,2024-01-01 08:19:00,D008,H007,2.36,224.1,0.011
501,2024-01-01 08:20:00,D002,H004,3.57,225.5,0.016
502,2024-01-01 08:21:00,D004,H003,6.33,231.27,0.027
503,2024-01-01 08:22:00,D009,H006,11.3,222.79,0.051
504,2024-01-01 08:23:00,D001,H003,92.55,232.7,0.398
505,2024-01-01 08:24:00,D009,H008,8.85,234.77,0.038
506,2024-01-01 08:25:00,D005,H009,7.66,232.55,0.033
507,2024-01-01 08:26:00,D004,H001,6.0,227.59,0.026
508,2024-01-01 08:27:00,D003,H010,1.18,227.28,0.005
509,2024-01-01 08:28:00,D009,H004,11.68,230.28,0.051
510,2024-01-01 08:29:00,D005,H005,7.61,227.19,0.033
511,2024-01-01 08:30:00,D008,H007,4.36,226.14,0.019
512,2024-01-01 08:31:00,D009,H005,6.24,227.58,0.027
513,2024-01-01 08:32:00,D009,H006,6.64,229.25,0.029
514,2024-01-01 08:33:00,D003,H006,2.1,230.03,0.009
515,2024-01-01 08:34:00,D004,H004,5.21,231.41,0.023
516,2024-01-01 08:35:00,D006,H002,2.46,231.71,0.011
517,2024-01-01 08:36:00,D005,H010,10.53,230.39,0.046
518,2024-01-01 08:37:00,D009,H001,10.67,232.74,0.046
519,2024-01-01 08:38:00,D004,H007,4.66,231.61,0.02
520,2024-01-01 08:39:00,D005,H005,10.42,227.92,0.046
521,2024-01-01 08:40:00,D006,H003,2.36,230.29,0.01
522,2024-01-01 08:41:00,D004,H006,6.52,233.49,0.028
523,2024-01-01 08:42:00,D010,H002,8.66,225.84,0.038
524,2024-01-01 08:43:00,D001,H003,192.21,226.73,0.848
525,2024-01-01 08:44:00,D002,H005,8.97,224.91,0.04
526,2024-01-01 08:45:00,D004,H001,3.94,231.52,0.017
527,2024-01-01 08:46:00,D001,H005,188.47,230.03,0.819
528,2024-01-01 08:47:00,D003,H001,5.73,226.75,0.025
529,2024-01-01 08:48:00,D008,H005,3.81,227.17,0.017
530,2024-01-01 08:49:00,D005,H008,5.03,229.13,0.022
531,2024-01-01 08:50:00,D001,H002,95.57,230.44,0.415
532,2024-01-01 08:51:00,D010,H002,14.72,223.31,0.066
533,2024-01-01 08:52:00,D006,H007,0.61,225.36,0.003
534,2024-01-01 08:53:00,D001,H002,111.96,227.92,0.491
535,2024-01-01 08:54:00,D007,H004,1.96,233.46,0.008
536,2024-01-01 08:55:00,D004,H009,79.23,225.72,0.351
537,2024-01-01 08:56:00,D001,H002,7.6,226.28,0.034
538,2024-01-01 08:57:00,D006,H001,1.06,229.67,0.005
539,2024-01-01 08:58:00,D008,H008,4.01,229.6,0.017
540,2024-01-01 08:59:00,D007,H002,5.21,233.3,0.022
541,2024-01-01 09:00:00,D002,H002,7.39,234.16,0.032
542,2024-01-01 09:01:00,D005,H002,80.1,230.68,0.347
543,2024-01-01 09:02:00,D005,H006,56.42,233.91,0.241
544,2024-01-01 09:03:00,D008,H009,0.84,223.8,0.004
545,2024-01-01 09:04:00,D004,H003,91.3,231.15,0.395
546,2024-01-01 09:05:00,D008,H008,3.25,230.9,0.014
547,2024-01-01 09:06:00,D006,H005,5.47,232.07,0.024
548,2024-01-01 09:07:00,D001,H004,207.44,229.32,0.905
549,2024-01-01 09:08:00,D006,H010,6.17,229.29,0.027
550,2024-01-01 09:09:00,D009,H006,10.96,230.96,0.047
551,2024-01-01 09:10:00,D006,H009,0.81,231.77,0.004
552,2024-01-01 09:11:00,D002,H005,5.03,234.1,0.021
553,2024-01-01 09:12:00,D005,H009,147.62,230.97,0.639
554,2024-01-01 09:13:00,D008,H008,2.97,232.7,0.013
555,2024-01-01 09:14:00,D001,H003,121.18,228.43,0.53
556,2024-01-01 09:15:00,D008,H007,2.52,233.38,0.011
557,2024-01-01 09:16:00,D002,H008,7.01,236.26,0.03
558,2024-01-01 09:17:00,D005,H005,84.8,236.35,0.359
559,2024-01-01 09:18:00,D004,H005,4.42,226.58,0.02
560,2024-01-01 09:19:00,D002,H005,9.46,228.12,0.041
561,2024-01-01 09:20:00,D007,H005,1.6,220.73,0.007
562,2024-01-01 09:21:00,D001,H009,6.93,232.74,0.03
563,2024-01-01 09:22:00,D008,H007,2.61,231.76,0.011
564,2024-01-01 09:23:00,D005,H003,63.37,235.25,0.269
565,2024-01-01 09:24:00,D009,H001,13.1,224.1,0.058
566,2024-01-01 09:25:00,D005,H007,71.24,226.54,0.314
567,2024-01-01 09:26:00,D001,H003,173.66,231.26,0.751
568,2024-01-01 09:27:00,D001,H009,161.55,230.8,0.7
569,2024-01-01 09:28:00,D008,H001,3.22,233.44,0.014
570,2024-01-01 09:29:00,D005,H002,91.26,228.01,0.4
571,2024-01-01 09:30:00,D005,H001,51.77,226.91,0.228
572,2024-01-01 09:31:00,D003,H001,5.03,234.87,0.021
573,2024-01-01 09:32:00,D003,H003,5.83,225.0,0.026
574,2024-01-01 09:33:00,D010,H003,11.44,227.95,0.05
575,2024-01-01 09:34:00,D004,H010,6.95,227.52,0.031
576,2024-01-01 09:35:00,D009,H005,6.85,228.48,0.03
577,2024-01-01 09:36:00,D007,H009,1.23,231.63,0.005
578,2024-01-01 09:37:00,D009,H008,9.91,228.94,0.043
579,2024-01-01 09:38:00,D009,H003,12.8,232.04,0.055
580,2024-01-01 09:39:00,D010,H002,10.04,227.49,0.044
581,2024-01-01 09:40:00,D008,H003,2.4,228.73,0.01
582,2024-01-01 09:41:00,D008,H004,2.94,226.05,0.013
583,2024-01-01 09:42:00,D008,H001,0.93,230.35,0.004
584,2024-01-01 09:43:00,D006,H005,2.2,226.15,0.01
585,2024-01-01 09:44:00,D008,H008,0.73,225.06,0.003
586,2024-01-01 09:45:00,D008,H010,3.73,232.54,0.016
587,2024-01-01 09:46:00,D001,H002,147.86,234.22,0.631
588,2024-01-01 09:47:00,D005,H002,50.92,235.38,0.216
589,2024-01-01 09:48:00,D008,H009,4.97,227.79,0.022
590,2024-01-01 09:49:00,D002,H002,8.79,224.68,0.039
591,2024-01-01 09:50:00,D005,H002,42.81,229.45,0.187
592,2024-01-01 09:51:00,D004,H005,6.23,228.24,0.027
593,2024-01-01 09:52:00,D004,H006,6.6,231.0,0.029
594,2024-01-01 09:53:00,D001,H005,145.28,230.69,0.63
595,2024-01-01 09:54:00,D005,H007,50.42,241.67,0.209
596,2024-01-01 09:55:00,D005,H003,88.37,226.39,0.39
597,2024-01-01 09:56:00,D007,H005,5.46,227.16,0.024
598,2024-01-01 09:57:00,D006,H004,1.54,229.08,0.007
599,2024-01-01 09:58:00,D001,H009,184.07,229.06,0.804
600,2024-01-01 09:59:00,D001,H007,6.39,231.87,0.028
601,2024-01-01 10:00:00,D008,H004,4.02,231.38,0.017
602,2024-01-01 10:01:00,D008,H002,4.86,231.17,0.021
603,2024-01-01 10:02:00,D010,H010,7.52,228.44,0.033
604,2024-01-01 10:03:00,D009,H005,12.18,230.24,0.053
605,2024-01-01 10:04:00,D005,H003,36.3,230.54,0.157
606,2024-01-01 10:05:00,D006,H004,0.51,229.26,0.002
607,2024-01-01 10:06:00,D005,H002,57.56,226.2,0.254
608,2024-01-01 10:07:00,D002,H003,11.63,225.92,0.051
609,2024-01-01 10:08:00,D004,H007,7.44,230.66,0.032
610,2024-01-01 10:09:00,D001,H003,6.92,233.44,0.03
611,2024-01-01 10:10:00,D007,H010,5.86,229.25,0.026
612,2024-01-01 10:11:00,D002,H007,3.68,228.64,0.016
613,2024-01-01 10:12:00,D005,H006,61.22,236.37,0.259
614,2024-01-01 10:13:00,D010,H008,13.46,238.0,0.057
615,2024-01-01 10:14:00,D001,H007,130.24,234.63,0.555
616,2024-01-01 10:15:00,D001,H006,105.22,241.59,0.436
617,2024-01-01 10:16:00,D003,H004,6.37,232.49,0.027
618,2024-01-01 10:17:00,D009,H010,13.05,222.42,0.059
619,2024-01-01 10:18:00,D009,H002,11.66,230.97,0.05
620,2024-01-01 10:19:00,D002,H008,7.3,230.99,0.032
621,2024-01-01 10:20:00,D010,H006,14.78,227.43,0.065
622,2024-01-01 10:21:00,D008,H009,4.45,230.56,0.019
623,2024-01-01 10:22:00,D005,H009,68.14,231.8,0.294
624,2024-01-01 10:23:00,D009,H008,6.91,231.66,0.03
625,2024-01-01 10:24:00,D009,H004,11.68,233.86,0.05
626,2024-01-01 10:25:00,D004,H008,7.1,230.23,0.031
627,2024-01-01 10:26:00,D007,H001,3.19,231.99,0.014
628,2024-01-01 10:27:00,D007,H004,11.31,227.35,0.05
629,2024-01-01 10:28:00,D004,H006,2.77,224.01,0.012
630,2024-01-01 10:29:00,D002,H008,10.2,228.93,0.045
631,2024-01-01 10:30:00,D005,H008,80.03,231.26,0.346
632,2024-01-01 10:31:00,D003,H004,6.57,230.38,0.029
633,2024-01-01 10:32:00,D004,H010,1.8,223.31,0.008
634,2024-01-01 10:33:00,D010,H001,5.06,229.69,0.022
635,2024-01-01 10:34:00,D005,H005,94.54,227.8,0.415
636,2024-01-01 10:35:00,D007,H009,1.6,229.91,0.007
637,2024-01-01 10:36:00,D004,H004,5.24,227.42,0.023
638,2024-01-01 10:37:00,D010,H005,5.88,231.83,0.025
639,2024-01-01 10:38:00,D007,H008,5.47,230.11,0.024
640,2024-01-01 10:39:00,D002,H010,4.77,238.73,0.02
641,2024-01-01 10:40:00,D001,H009,144.89,229.75,0.631
642,2024-01-01 10:41:00,D009,H002,6.87,231.19,0.03
643,2024-01-01 10:42:00,D009,H002,11.36,227.13,0.05
644,2024-01-01 10:43:00,D006,H008,1.66,230.57,0.007
645,2024-01-01 10:44:00,D001,H007,174.61,227.53,0.767
646,2024-01-01 10:45:00,D002,H010,8.15,227.91,0.036
647,2024-01-01 10:46:00,D008,H009,1.8,226.73,0.008
648,2024-01-01 10:47:00,D009,H002,11.31,226.41,0.05
649,2024-01-01 10:48:00,D005,H003,70.06,229.99,0.305
650,2024-01-01 10:49:00,D004,H006,6.92,238.38,0.029
651,2024-01-01 10:50:00,D003,H005,3.7,231.63,0.016
652,2024-01-01 10:51:00,D001,H002,15.04,234.89,0.064
653,2024-01-01 10:52:00,D001,H009,195.45,228.41,0.856
654,2024-01-01 10:53:00,D010,H006,5.14,232.94,0.022
655,2024-01-01 10:54:00,D008,H004,4.33,231.67,0.019
656,2024-01-01 10:55:00,D002,H002,7.59,229.25,0.033
657,2024-01-01 10:56:00,D002,H010,10.04,226.83,0.044
658,2024-01-01 10:57:00,D007,H007,3.2,232.75,0.014
659,2024-01-01 10:58:00,D008,H001,3.66,239.42,0.015
660,2024-01-01 10:59:00,D008,H002,3.9,241.4,0.016
661,2024-01-01 11:00:00,D002,H001,4.9,226.63,0.022
662,2024-01-01 11:01:00,D010,H009,7.1,231.22,0.031
663,2024-01-01 11:02:00,D002,H004,6.04,229.41,0.026
664,2024-01-01 11:03:00,D006,H006,7.26,229.67,0.032
665,2024-01-01 11:04:00,D006,H010,1.02,226.71,0.004
666,2024-01-01 11:05:00,D010,H009,8.97,234.61,0.038
667,2024-01-01 11:06:00,D007,H007,1.83,233.0,0.008
668,2024-01-01 11:07:00,D006,H002,1.38,224.67,0.006
669,2024-01-01 11:08:00,D005,H008,62.81,225.96,0.278
670,2024-01-01 11:09:00,D008,H001,2.57,230.6,0.011
671,2024-01-01 11:10:00,D001,H008,186.9,226.6,0.825
672,2024-01-01 11:11:00,D001,H005,125.54,229.47,0.547
673,2024-01-01 11:12:00,D010,H006,7.92,233.05,0.034
674,2024-01-01 11:13:00,D005,H005,81.48,223.5,0.365
675,2024-01-01 11:14:00,D004,H004,2.65,233.41,0.011
676,2024-01-01 11:15:00,D004,H001,7.82,228.65,0.034
677,2024-01-01 11:16:00,D008,H002,3.28,229.9,0.014
678,2024-01-01 11:17:00,D004,H008,4.68,227.67,0.021
679,2024-01-01 11:18:00,D008,H010,2.28,233.04,0.01
680,2024-01-01 11:19:00,D005,H001,68.16,231.07,0.295
681,2024-01-01 11:20:00,D008,H002,3.42,233.95,0.015
682,2024-01-01 11:21:00,D001,H008,414.79,230.18,1.802
683,2024-01-01 11:22:00,D005,H004,40.94,227.98,0.18
684,2024-01-01 11:23:00,D005,H008,55.87,224.58,0.249
685,2024-01-01 11:24:00,D003,H008,3.19,233.65,0.014
686,2024-01-01 11:25:00,D009,H010,11.82,229.89,0.051
687,2024-01-01 11:26:00,D009,H006,12.69,228.86,0.055
688,2024-01-01 11:27:00,D005,H009,86.07,229.56,0.375
689,2024-01-01 11:28:00,D001,H007,136.9,230.73,0.593
690,2024-01-01 11:29:00,D002,H007,11.07,229.66,0.048
691,2024-01-01 11:30:00,D003,H002,5.42,232.86,0.023
692,2024-01-01 11:31:00,D005,H008,76.94,223.89,0.344
693,2024-01-01 11:32:00,D004,H009,4.9,229.98,0.021
694,2024-01-01 11:33:00,D008,H002,2.96,233.48,0.013
695,2024-01-01 11:34:00,D005,H004,64.61,228.83,0.282
696,2024-01-01 11:35:00,D009,H002,10.06,226.31,0.044
697,2024-01-01 11:36:00,D010,H002,10.6,233.44,0.045
698,2024-01-01 11:37:00,D002,H006,3.81,232.33,0.016
699,2024-01-01 11:38:00,D006,H006,2.24,222.37,0.01
700,2024-01-01 11:39:00,D008,H007,2.03,223.54,0.009
701,2024-01-01 11:40:00,D009,H008,12.12,228.29,0.053
702,2024-01-01 11:41:00,D003,H001,1.92,231.46,0.008
703,2024-01-01 11:42:00,D008,H009,0.74,227.24,0.003
704,2024-01-01 11:43:00,D001,H002,166.75,222.88,0.748
705,2024-01-01 11:44:00,D009,H004,10.8,229.65,0.047
706,2024-01-01 11:45:00,D001,H010,138.28,225.11,0.614
707,2024-01-01 11:46:00,D008,H009,2.26,232.78,0.01
708,2024-01-01 11:47:00,D010,H009,2.94,230.39,0.013
709,2024-01-01 11:48:00,D005,H001,94.13,231.82,0.406
710,2024-01-01 11:49:00,D002,H008,8.98,225.23,0.04
711,2024-01-01 11:50:00,D006,H003,5.61,222.65,0.025
712,2024-01-01 11:51:00,D006,H010,7.02,229.46,0.031
713,2024-01-01 11:52:00,D007,H007,1.13,227.65,0.005
714,2024-01-01 11:53:00,D002,H002,3.43,236.62,0.015
715,2024-01-01 11:54:00,D009,H004,9.84,227.96,0.043
716,2024-01-01 11:55:00,D006,H002,1.37,235.72,0.006
717,2024-01-01 11:56:00,D001,H007,106.4,229.14,0.464
718,2024-01-01 11:57:00,D007,H008,1.94,220.66,0.009
719,2024-01-01 11:58:00,D002,H003,8.25,228.48,0.036
720,2024-01-01 11:59:00,D001,H002,8.34,236.03,0.035
721,2024-01-01 12:00:00,D006,H006,7.52,232.93,0.032
722,2024-01-01 12:01:00,D008,H002,1.98,220.54,0.009
723,2024-01-01 12:02:00,D009,H002,9.92,226.85,0.044
724,2024-01-01 12:03:00,D001,H008,125.8,233.46,0.539
725,2024-01-01 12:04:00,D007,H003,2.22,217.26,0.01
726,2024-01-01 12:05:00,D008,H005,4.25,230.16,0.018
727,2024-01-01 12:06:00,D003,H006,5.07,222.55,0.023
728,2024-01-01 12:07:00,D010,H001,11.62,232.18,0.05
729,2024-01-01 12:08:00,D003,H001,7.72,231.43,0.033
730,2024-01-01 12:09:00,D001,H003,127.61,237.1,0.538
731,2024-01-01 12:10:00,D005,H005,85.12,230.42,0.369
732,2024-01-01 12:11:00,D008,H008,3.9,225.63,0.017
733,2024-01-01 12:12:00,D002,H010,4.79,231.32,0.021
734,2024-01-01 12:13:00,D004,H006,4.7,223.81,0.021
735,2024-01-01 12:14:00,D006,H005,8.3,226.95,0.037
736,2024-01-01 12:15:00,D009,H003,7.96,228.15,0.035
737,2024-01-01 12:16:00,D008,H002,3.92,229.37,0.017
738,2024-01-01 12:17:00,D002,H007,8.76,232.97,0.038
739,2024-01-01 12:18:00,D002,H004,15.13,230.49,0.066
740,2024-01-01 12:19:00,D005,H008,86.2,233.26,0.37
741,2024-01-01 12:20:00,D008,H003,3.12,232.44,0.013
742,2024-01-01 12:21:00,D006,H002,1.26,231.02,0.005
743,2024-01-01 12:22:00,D005,H008,80.32,229.06,0.351
744,2024-01-01 12:23:00,D006,H007,1.34,234.54,0.006
745,2024-01-01 12:24:00,D008,H008,3.68,231.83,0.016
746,2024-01-01 12:25:00,D005,H007,61.56,231.43,0.266
747,2024-01-01 12:26:00,D009,H009,11.45,231.5,0.049
748,2024-01-01 12:27:00,D009,H008,6.7,230.17,0.029
749,2024-01-01 12:28:00,D009,H010,11.53,224.98,0.051
750,2024-01-01 12:29:00,D008,H005,3.51,232.52,0.015
751,2024-01-01 12:30:00,D002,H010,10.08,235.17,0.043
752,2024-01-01 12:31:00,D004,H009,7.04,229.96,0.031
753,2024-01-01 12:32:00,D003,H006,7.56,222.72,0.034
754,2024-01-01 12:33:00,D007,H010,4.77,227.55,0.021
755,2024-01-01 12:34:00,D004,H009,1.45,226.02,0.006
756,2024-01-01 12:35:00,D008,H008,4.78,232.54,0.021
757,2024-01-01 12:36:00,D001,H009,202.13,228.16,0.886
758,2024-01-01 12:37:00,D008,H002,1.67,230.1,0.007
759,2024-01-01 12:38:00,D006,H004,0.6,236.7,0.003
760,2024-01-01 12:39:00,D008,H005,1.24,222.15,0.006
761,2024-01-01 12:40:00,D004,H007,3.38,232.8,0.015
762,2024-01-01 12:41:00,D006,H007,2.05,225.82,0.009
763,2024-01-01 12:42:00,D006,H002,2.27,232.7,0.01
764,2024-01-01 12:43:00,D010,H003,14.26,228.02,0.063
765,2024-01-01 12:44:00,D008,H004,3.0,229.15,0.013
766,2024-01-01 12:45:00,D006,H009,2.04,232.72,0.009
767,2024-01-01 12:46:00,D002,H002,1659.82,230.41,7.204
768,2024-01-01 12:47:00,D009,H008,11.02,239.69,0.046
769,2024-01-01 12:48:00,D002,H001,1590.52,229.41,6.933
770,2024-01-01 12:49:00,D007,H010,3.0,224.75,0.013
771,2024-01-01 12:50:00,D009,H009,9.15,232.24,0.039
772,2024-01-01 12:51:00,D002,H009,1412.75,226.84,6.228
773,2024-01-01 12:52:00,D002,H009,1849.44,229.74,8.05
774,2024-01-01 12:53:00,D009,H005,12.77,231.35,0.055
775,2024-01-01 12:54:00,D008,H010,1.75,227.75,0.008
776,2024-01-01 12:55:00,D004,H002,3.95,227.95,0.017
777,2024-01-01 12:56:00,D003,H003,3.84,222.8,0.017
778,2024-01-01 12:57:00,D001,H003,106.25,233.51,0.455
779,2024-01-01 12:58:00,D010,H007,11.69,235.13,0.05
780,2024-01-01 12:59:00,D008,H003,3.31,238.85,0.014
781,2024-01-01 13:00:00,D009,H001,13.6,228.59,0.059
782,2024-01-01 13:01:00,D005,H003,78.69,226.57,0.347
783,2024-01-01 13:02:00,D001,H003,115.28,233.79,0.493
784,2024-01-01 13:03:00,D001,H003,139.73,234.77,0.595
785,2024-01-01 13:04:00,D004,H001,2.68,235.36,0.011
786,2024-01-01 13:05:00,D009,H001,11.61,231.82,0.05
787,2024-01-01 13:06:00,D009,H007,8.73,236.33,0.037
788,2024-01-01 13:07:00,D008,H005,1.34,227.78,0.006
789,2024-01-01 13:08:00,D001,H001,104.97,235.22,0.446
790,2024-01-01 13:09:00,D004,H006,4.87,229.18,0.021
791,2024-01-01 13:10:00,D002,H003,6.98,226.24,0.031
792,2024-01-01 13:11:00,D002,H002,1351.02,234.77,5.755
793,2024-01-01 13:12:00,D007,H001,4.17,233.27,0.018
794,2024-01-01 13:13:00,D005,H003,66.02,227.75,0.29
795,2024-01-01 13:14:00,D004,H007,3.17,233.6,0.014
796,2024-01-01 13:15:00,D001,H008,10.39,238.52,0.044
797,2024-01-01 13:16:00,D006,H007,5.45,233.12,0.023
798,2024-01-01 13:17:00,D004,H007,3.8,232.19,0.016
799,2024-01-01 13:18:00,D004,H004,7.39,235.77,0.031
800,2024-01-01 13:19:00,D003,H006,1.1,221.8,0.005
801,2024-01-01 13:20:00,D004,H004,3.07,228.83,0.013
802,2024-01-01 13:21:00,D006,H010,2.31,224.46,0.01
803,2024-01-01 13:22:00,D001,H003,144.89,232.97,0.622
804,2024-01-01 13:23:00,D008,H006,0.89,229.71,0.004
805,2024-01-01 13:24:00,D009,H009,9.84,234.83,0.042
806,2024-01-01 13:25:00,D006,H005,3.15,233.08,0.014
807,2024-01-01 13:26:00,D003,H006,2.91,226.05,0.013
808,2024-01-01 13:27:00,D010,H010,5.42,232.94,0.023
809,2024-01-01 13:28:00,D004,H004,7.22,227.14,0.032
810,2024-01-01 13:29:00,D008,H003,4.21,228.73,0.018
811,2024-01-01 13:30:00,D007,H002,5.65,224.63,0.025
812,2024-01-01 13:31:00,D004,H005,2.33,230.62,0.01
813,2024-01-01 13:32:00,D002,H005,1513.33,226.19,6.691
814,2024-01-01 13:33:00,D010,H003,8.05,229.2,0.035
815,2024-01-01 13:34:00,D001,H005,193.88,231.64,0.837
816,2024-01-01 13:35:00,D005,H010,52.05,224.42,0.232
817,2024-01-01 13:36:00,D002,H007,10.62,229.37,0.046
818,2024-01-01 13:37:00,D003,H008,5.96,233.71,0.026
819,2024-01-01 13:38:00,D008,H006,0.62,232.47,0.003
820,2024-01-01 13:39:00,D004,H001,1.69,237.23,0.007
821,2024-01-01 13:40:00,D001,H008,130.56,223.05,0.585
822,2024-01-01 13:41:00,D002,H004,5.46,228.5,0.024
823,2024-01-01 13:42:00,D009,H005,6.18,224.79,0.027
824,2024-01-01 13:43:00,D010,H008,3.33,238.5,0.014
825,2024-01-01 13:44:00,D003,H004,7.64,235.71,0.032
826,2024-01-01 13:45:00,D007,H004,5.6,222.25,0.025
827,2024-01-01 13:46:00,D001,H007,200.73,233.48,0.86
828,2024-01-01 13:47:00,D008,H007,2.52,228.24,0.011
829,2024-01-01 13:48:00,D004,H001,5.4,228.96,0.024
830,2024-01-01 13:49:00,D009,H004,8.46,232.41,0.036
831,2024-01-01 13:50:00,D003,H008,6.78,228.95,0.03
832,2024-01-01 13:51:00,D009,H006,10.8,222.15,0.049
833,2024-01-01 13:52:00,D005,H003,42.25,233.49,0.181
834,2024-01-01 13:53:00,D004,H005,6.06,231.6,0.026
835,2024-01-01 13:54:00,D007,H008,1.16,227.44,0.005
836,2024-01-01 13:55:00,D002,H008,11.03,227.47,0.048
837,2024-01-01 13:56:00,D002,H002,1686.78,224.12,7.526
838,2024-01-01 13:57:00,D002,H006,3018.96,235.97,12.794
839,2024-01-01 13:58:00,D010,H007,8.02,231.6,0.035
840,2024-01-01 13:59:00,D005,H005,89.63,229.21,0.391
841,2024-01-01 14:00:00,D008,H003,2.71,224.44,0.012
842,2024-01-01 14:01:00,D005,H008,55.24,232.13,0.238
843,2024-01-01 14:02:00,D006,H007,1.48,223.75,0.007
